gazeX,gazeY,status,timestamp
380.7,119.1375,1,0.5239999999994325
380.1,118.125,1,0.5259999999998399
379.9,117.75,1,0.5279999999993379
379.9,119.36250000000001,1,0.5299999999997453
379.46,119.8125,1,0.5320000000001528
379.7,119.32499999999999,1,0.5339999999996508
379.74,120.86250000000001,1,0.5360000000000582
378.74,121.80000000000001,1,0.5379999999995562
379.26,119.5875,1,0.5399999999999636
378.94000000000005,121.05000000000001,1,0.5419999999994616
378.78,120.6,1,0.543999999999869
378.82,120.48750000000001,1,0.545999999999367
378.9,120.07499999999999,1,0.5479999999997744
378.7,120.9,1,0.5499999999992724
378.06,121.4625,1,0.5519999999996799
378.26,120.44999999999999,1,0.5540000000000873
378.53999999999996,120.26249999999999,1,0.5559999999995853
378.53999999999996,120.1875,1,0.5579999999999927
378.46000000000004,119.8125,1,0.5599999999994907
378.18,119.21249999999999,1,0.5619999999998981
378.06,120.075,1,0.5639999999993961
378.26,119.6625,1,0.5659999999998035
377.65999999999997,119.625,1,0.5679999999993015
378.18,119.8875,1,0.569999999999709
377.86,120.97500000000001,1,0.5720000000001164
377.86,120.26249999999999,1,0.5739999999996144
377.9,119.73750000000001,1,0.5760000000000218
377.5,119.8875,1,0.5779999999995198
377.94,120.15,1,0.5799999999999272
378.1,120.4875,1,0.5819999999994252
378.06,122.10000000000001,1,0.5839999999998327
377.58000000000004,120.82499999999999,1,0.5859999999993306
377.78,122.475,1,0.5879999999997381
377.94,121.5,1,0.5900000000001455
377.22,121.38749999999999,1,0.5919999999996435
377.5,121.38749999999999,1,0.5940000000000509
377.38,123.5625,1,0.5959999999995489
377.22,122.51249999999999,1,0.5979999999999563
376.9,122.2125,1,0.5999999999994543
377.38,122.025,1,0.6019999999998618
377.46,121.6125,1,0.6039999999993597
376.65999999999997,122.3625,1,0.6059999999997672
378.38,122.8125,1,0.6079999999992651
378.38,122.925,1,0.6099999999996726
377.62,123.0,1,0.61200000000008
377.74,123.0,1,0.613999999999578
378.42,123.0,1,0.6159999999999854
378.02,125.1375,1,0.6179999999994834
377.9,124.5,1,0.6199999999998909
378.41999999999996,124.5,1,0.6219999999993888
378.06,125.2875,1,0.6239999999997963
378.5,124.575,1,0.6259999999992942
378.29999999999995,125.32499999999999,1,0.6279999999997017
378.1,125.1,1,0.6300000000001091
378.02,125.0625,1,0.6319999999996071
378.34000000000003,124.98750000000001,1,0.6340000000000146
378.3,125.3625,1,0.6359999999995125
378.86,124.7625,1,0.63799999999992
378.18,125.85,1,0.6399999999994179
378.06,125.5125,1,0.6419999999998254
378.3,124.7625,1,0.6439999999993233
378.53999999999996,124.5,1,0.6459999999997308
378.26,124.4625,1,0.6480000000001382
378.18,124.125,1,0.6499999999996362
378.9,123.5625,1,0.6520000000000437
379.02,123.5625,1,0.6539999999995416
378.22,124.01249999999999,1,0.6559999999999491
378.34000000000003,122.625,1,0.657999999999447
378.58000000000004,122.6625,1,0.6599999999998545
378.74,122.325,1,0.6619999999993524
378.82,122.4,1,0.6639999999997599
378.9,122.8125,1,0.6659999999992579
378.94,122.36250000000001,1,0.6679999999996653
378.9,122.66250000000001,1,0.6700000000000728
379.05999999999995,123.1125,1,0.6719999999995707
379.38,122.5875,1,0.6739999999999782
379.14,122.88749999999999,1,0.6759999999994761
378.86,123.0375,1,0.6779999999998836
379.3,124.2,1,0.6799999999993815
379.34000000000003,123.7875,1,0.681999999999789
379.02,124.61250000000001,1,0.683999999999287
379.18,124.5375,1,0.6859999999996944
379.29999999999995,124.95,1,0.6880000000001019
379.53999999999996,125.36250000000001,1,0.6899999999995998
379.06,125.55,1,0.6920000000000073
379.34000000000003,125.775,1,0.6939999999995052
379.06,125.775,1,0.6959999999999127
379.86,126.2625,1,0.6979999999994106
379.22,125.8125,1,0.6999999999998181
378.98,125.85000000000001,1,0.7019999999993161
378.46,125.55,1,0.7039999999997235
376.94,125.69999999999999,1,0.706000000000131
374.5,123.86250000000001,1,0.7079999999996289
372.34000000000003,122.8875,1,0.7100000000000364
371.65999999999997,121.80000000000001,1,0.7119999999995343
369.53999999999996,120.5625,1,0.7139999999999418
369.53999999999996,120.75,1,0.7159999999994398
369.70000000000005,120.375,1,0.7179999999998472
369.65999999999997,120.82499999999999,1,0.7199999999993452
369.38,121.275,1,0.7219999999997526
368.46,121.125,1,0.7240000000001601
369.5,121.0875,1,0.725999999999658
369.42,121.08749999999999,1,0.7280000000000655
369.74,120.07499999999999,1,0.7299999999995634
369.86,120.9,1,0.7319999999999709
370.06,120.675,1,0.7339999999994689
370.02,120.3375,1,0.7359999999998763
370.53999999999996,120.7125,1,0.7379999999993743
370.58,120.75,1,0.7399999999997817
369.7,121.0125,1,0.7419999999992797
370.02,121.0875,1,0.7439999999996871
369.98,120.89999999999999,1,0.7460000000000946
368.9,121.3125,1,0.7479999999995925
369.38,120.975,1,0.75
369.58000000000004,120.9375,1,0.751999999999498
369.38,121.0125,1,0.7539999999999054
369.54,121.61250000000001,1,0.7559999999994034
368.98,121.275,1,0.7579999999998108
369.1,121.725,1,0.7599999999993088
368.98,122.1375,1,0.7619999999997162
369.34,122.9625,1,0.7640000000001237
369.86,122.9625,1,0.7659999999996217
369.78,124.01249999999999,1,0.7680000000000291
369.38,123.3375,1,0.7699999999995271
369.82000000000005,124.2,1,0.7719999999999345
369.9,124.4625,1,0.7739999999994325
370.46000000000004,124.3125,1,0.7759999999998399
369.58,123.71249999999999,1,0.7779999999993379
370.41999999999996,124.5375,1,0.7799999999997453
369.9,124.3125,1,0.7820000000001528
369.34000000000003,125.2125,1,0.7839999999996508
370.26,125.6625,1,0.7860000000000582
369.58,124.9125,1,0.7879999999995562
368.74,124.2,1,0.7899999999999636
369.70000000000005,125.1,1,0.7919999999994616
368.70000000000005,124.27499999999999,1,0.793999999999869
368.78,124.5,1,0.795999999999367
368.98,124.575,1,0.7979999999997744
368.9,124.3875,1,0.7999999999992724
369.58000000000004,124.1625,1,0.8019999999996799
371.74,124.57499999999999,1,0.8040000000000873
376.41999999999996,126.6375,1,0.8059999999995853
382.86,129.60000000000002,1,0.8079999999999927
392.17999999999995,132.375,1,0.8099999999994907
403.78,138.225,1,0.8119999999998981
416.18,140.10000000000002,1,0.8139999999993961
429.9,144.45,1,0.8159999999998035
444.46000000000004,147.9375,1,0.8179999999993015
458.98,150.6,1,0.819999999999709
472.86,154.16250000000002,1,0.8220000000001164
486.78,157.35000000000002,1,0.8239999999996144
499.3,158.47500000000002,1,0.8260000000000218
509.66,160.3875,1,0.8279999999995198
516.7,162.9,1,0.8299999999999272
520.26,164.85000000000002,1,0.8319999999994252
521.54,167.25,1,0.8339999999998327
521.4200000000001,168.03750000000002,1,0.8359999999993306
520.18,166.575,1,0.8379999999997381
519.5,167.625,1,0.8400000000001455
518.46,166.08749999999998,1,0.8419999999996435
517.7,166.725,1,0.8440000000000509
517.86,166.7625,1,0.8459999999995489
517.3,167.8875,1,0.8479999999999563
516.86,166.9125,1,0.8499999999994543
516.4200000000001,168.52499999999998,1,0.8519999999998618
516.7,168.0375,1,0.8539999999993597
516.86,169.2375,1,0.8559999999997672
517.1800000000001,168.675,1,0.8579999999992651
517.14,168.22500000000002,1,0.8599999999996726
517.58,169.83749999999998,1,0.86200000000008
517.7,169.05,1,0.863999999999578
517.7,168.8625,1,0.8659999999999854
518.22,169.125,1,0.8679999999994834
516.98,169.8375,1,0.8699999999998909
517.46,168.7875,1,0.8719999999993888
518.1,169.2375,1,0.8739999999997963
517.7,169.27499999999998,1,0.8759999999992942
517.7,169.5,1,0.8779999999997017
517.74,169.2,1,0.8800000000001091
518.5,167.9625,1,0.8819999999996071
517.86,168.3,1,0.8840000000000146
517.74,167.3625,1,0.8859999999995125
518.02,168.825,1,0.88799999999992
518.62,167.1375,1,0.8899999999994179
519.22,167.4375,1,0.8919999999998254
518.38,168.1875,1,0.8939999999993233
518.62,167.025,1,0.8959999999997308
519.26,167.1,1,0.8980000000001382
519.38,166.83749999999998,1,0.8999999999996362
519.42,166.65,1,0.9020000000000437
519.14,166.3875,1,0.9039999999995416
519.26,166.5,1,0.9059999999999491
519.7,166.7625,1,0.907999999999447
519.18,166.3125,1,0.9099999999998545
519.38,166.46249999999998,1,0.9119999999993524
519.5,166.0125,1,0.9139999999997599
518.94,165.1875,1,0.9159999999992579
519.66,166.1625,1,0.9179999999996653
519.46,166.6875,1,0.9200000000000728
518.9000000000001,166.2,1,0.9219999999995707
519.7,167.325,1,0.9239999999999782
519.42,166.53750000000002,1,0.9259999999994761
519.14,166.275,1,0.9279999999998836
519.58,167.6625,1,0.9299999999993815
519.14,166.725,1,0.931999999999789
518.94,166.5,1,0.933999999999287
519.34,166.7625,1,0.9359999999996944
518.74,166.725,1,0.9380000000001019
518.82,166.5375,1,0.9399999999995998
519.1,166.5,1,0.9420000000000073
518.9,166.1625,1,0.9439999999995052
518.7,166.3125,1,0.9459999999999127
519.38,166.35,1,0.9479999999994106
518.5,165.675,1,0.9499999999998181
518.78,165.3375,1,0.9519999999993161
518.78,165.825,1,0.9539999999997235
518.86,164.77499999999998,1,0.956000000000131
518.98,164.9625,1,0.9579999999996289
518.22,165.675,1,0.9600000000000364
518.22,164.2875,1,0.9619999999995343
518.62,166.0125,1,0.9639999999999418
518.5,164.85,1,0.9659999999994398
518.86,164.5875,1,0.9679999999998472
518.9,165.45,1,0.9699999999993452
518.06,165.14999999999998,1,0.9719999999997526
518.34,164.55,1,0.9740000000001601
518.5,164.8875,1,0.975999999999658
518.06,164.02499999999998,1,0.9780000000000655
517.82,163.875,1,0.9799999999995634
517.7,163.0875,1,0.9819999999999709
518.0600000000001,163.2,1,0.9839999999994689
518.14,163.05,1,0.9859999999998763
517.78,163.0125,1,0.9879999999993743
517.7,162.71249999999998,1,0.9899999999997817
517.9,162.75,1,0.9919999999992797
517.58,162.7875,1,0.9939999999996871
517.74,162.8625,1,0.9960000000000946
517.42,163.5375,1,0.9979999999995925
517.98,162.6375,1,1.0
517.46,162.9,1,1.001999999999498
517.02,163.2375,1,1.0039999999999054
516.94,162.71249999999998,1,1.0059999999994034
517.22,162.8625,1,1.0079999999998108
517.26,163.53750000000002,1,1.0099999999993088
516.9000000000001,162.6375,1,1.0119999999997162
517.06,162.7125,1,1.0140000000001237
516.86,161.7,1,1.0159999999996217
516.78,162.225,1,1.018000000000029
516.74,163.3125,1,1.019999999999527
516.74,163.575,1,1.0219999999999345
516.54,162.375,1,1.0239999999994325
516.7,162.5625,1,1.02599999999984
516.78,162.6,1,1.0279999999993379
516.42,162.5625,1,1.0299999999997453
516.22,162.2625,1,1.0320000000001528
515.98,163.125,1,1.0339999999996508
515.98,162.375,1,1.0360000000000582
515.62,161.8875,1,1.0379999999995562
515.82,161.775,1,1.0399999999999636
515.9399999999999,160.8,1,1.0419999999994616
515.42,160.3125,1,1.043999999999869
515.7,160.95,1,1.045999999999367
515.54,159.375,1,1.0479999999997744
515.62,159.975,1,1.0499999999992724
515.78,159.60000000000002,1,1.0519999999996799
516.26,159.33749999999998,1,1.0540000000000873
516.06,159.7875,1,1.0559999999995853
515.54,159.7875,1,1.0579999999999927
515.86,160.0125,1,1.0599999999994907
515.9399999999999,160.05,1,1.0619999999998981
516.34,160.125,1,1.063999999999396
516.14,160.64999999999998,1,1.0659999999998035
515.94,160.425,1,1.0679999999993015
515.86,160.1625,1,1.069999999999709
516.74,161.25,1,1.0720000000001164
515.86,160.7625,1,1.0739999999996144
515.78,161.3625,1,1.0760000000000218
515.98,161.21249999999998,1,1.0779999999995198
516.1800000000001,161.58749999999998,1,1.0799999999999272
515.94,161.85000000000002,1,1.0819999999994252
516.4200000000001,162.0375,1,1.0839999999998327
516.02,162.0,1,1.0859999999993306
516.06,162.15,1,1.087999999999738
516.06,162.1125,1,1.0900000000001455
515.94,162.33749999999998,1,1.0919999999996435
515.9,161.25,1,1.094000000000051
515.94,161.9625,1,1.095999999999549
515.78,161.25,1,1.0979999999999563
516.38,161.47500000000002,1,1.0999999999994543
516.26,161.2125,1,1.1019999999998618
516.7,160.95,1,1.1039999999993597
516.42,160.6875,1,1.1059999999997672
515.9000000000001,160.275,1,1.1079999999992651
516.4200000000001,160.575,1,1.1099999999996726
516.26,160.0875,1,1.11200000000008
516.34,159.9375,1,1.113999999999578
516.02,159.675,1,1.1159999999999854
516.46,158.925,1,1.1179999999994834
516.7,159.1125,1,1.1199999999998909
516.5799999999999,158.4,1,1.1219999999993888
516.54,158.7375,1,1.1239999999997963
516.3,158.21249999999998,1,1.1259999999992942
516.38,159.1875,1,1.1279999999997017
516.5,159.2625,1,1.1300000000001091
516.38,159.5625,1,1.131999999999607
515.82,158.7375,1,1.1340000000000146
516.18,159.22500000000002,1,1.1359999999995125
516.5,159.3,1,1.13799999999992
517.38,160.6125,1,1.139999999999418
521.1800000000001,161.625,1,1.1419999999998254
527.22,162.9,1,1.1439999999993233
536.06,165.4875,1,1.1459999999997308
546.22,168.4875,1,1.1480000000001382
558.9000000000001,170.02499999999998,1,1.1499999999996362
572.38,175.35,1,1.1520000000000437
587.3,178.27499999999998,1,1.1539999999995416
603.62,183.4875,1,1.155999999999949
618.22,185.4375,1,1.157999999999447
633.78,188.4375,1,1.1599999999998545
649.94,192.075,1,1.1619999999993524
664.22,195.15,1,1.16399999999976
678.5,197.77499999999998,1,1.1659999999992579
692.4200000000001,199.27499999999998,1,1.1679999999996653
703.22,201.375,1,1.1700000000000728
712.26,200.3625,1,1.1719999999995707
717.62,201.2625,1,1.1739999999999782
721.66,202.275,1,1.1759999999994761
722.06,202.875,1,1.1779999999998836
720.54,202.6125,1,1.1799999999993815
719.78,201.89999999999998,1,1.181999999999789
717.62,202.2,1,1.183999999999287
716.62,201.7875,1,1.1859999999996944
716.06,201.60000000000002,1,1.1880000000001019
715.6600000000001,202.05,1,1.1899999999995998
715.98,200.66250000000002,1,1.1920000000000073
715.22,201.5625,1,1.1939999999995052
715.0999999999999,201.075,1,1.1959999999999127
714.8199999999999,200.2125,1,1.1979999999994106
714.98,199.35000000000002,1,1.199999999999818
714.98,199.5375,1,1.201999999999316
714.42,199.7625,1,1.2039999999997235
715.5,199.5,1,1.206000000000131
715.54,199.3875,1,1.207999999999629
715.02,199.53750000000002,1,1.2100000000000364
715.38,198.6375,1,1.2119999999995343
715.78,198.52499999999998,1,1.2139999999999418
715.34,199.2,1,1.2159999999994398
715.38,198.33749999999998,1,1.2179999999998472
715.3,198.4875,1,1.2199999999993452
715.1800000000001,197.9625,1,1.2219999999997526
715.14,197.85000000000002,1,1.22400000000016
715.46,197.4375,1,1.225999999999658
714.9000000000001,197.6625,1,1.2280000000000655
715.3,197.325,1,1.2299999999995634
715.7,197.6625,1,1.231999999999971
716.02,197.8125,1,1.2339999999994689
715.94,197.4,1,1.2359999999998763
715.78,198.1125,1,1.2379999999993743
715.7,197.47500000000002,1,1.2399999999997817
715.9,197.475,1,1.2419999999992797
716.14,198.1125,1,1.2439999999996871
716.22,196.7625,1,1.2460000000000946
716.46,196.875,1,1.2479999999995925
716.78,196.05,1,1.25
716.54,196.3125,1,1.251999999999498
716.46,195.675,1,1.2539999999999054
716.26,196.46249999999998,1,1.2559999999994034
716.5,196.0125,1,1.2579999999998108
716.74,195.375,1,1.2599999999993088
716.98,195.7875,1,1.2619999999997162
716.18,195.7875,1,1.2640000000001237
716.94,196.0875,1,1.2659999999996217
716.8599999999999,195.6375,1,1.268000000000029
716.74,195.4125,1,1.269999999999527
716.86,195.7875,1,1.2719999999999345
716.82,195.7875,1,1.2739999999994325
716.3399999999999,194.9625,1,1.27599999999984
716.78,194.77499999999998,1,1.2779999999993379
717.1400000000001,195.6,1,1.2799999999997453
716.7,194.66250000000002,1,1.2820000000001528
717.5,195.0,1,1.2839999999996508
718.02,194.325,1,1.2860000000000582
716.14,193.9875,1,1.2879999999995562
717.7,194.21249999999998,1,1.2899999999999636
717.26,193.35,1,1.2919999999994616
717.02,193.575,1,1.293999999999869
717.22,193.0875,1,1.295999999999367
717.38,192.4125,1,1.2979999999997744
716.8199999999999,192.5625,1,1.2999999999992724
717.1800000000001,192.33749999999998,1,1.3019999999996799
717.62,191.775,1,1.3040000000000873
716.86,191.77499999999998,1,1.3059999999995853
717.62,190.8375,1,1.3079999999999927
717.3399999999999,191.5125,1,1.3099999999994907
717.3399999999999,190.8375,1,1.3119999999998981
716.8199999999999,190.3125,1,1.313999999999396
717.46,190.3875,1,1.3159999999998035
717.7,190.9125,1,1.3179999999993015
716.6600000000001,190.425,1,1.319999999999709
717.3800000000001,191.25,1,1.3220000000001164
717.1800000000001,191.47500000000002,1,1.3239999999996144
717.02,190.4625,1,1.3260000000000218
716.8599999999999,190.6875,1,1.3279999999995198
716.86,190.3125,1,1.3299999999999272
716.62,190.6875,1,1.3319999999994252
716.78,191.6625,1,1.3339999999998327
